Customer Order,Dist.Chl.Name,Material Group,FG Type,FG Type Desc.,Construction,Fabrication,Design Source,Business Source,Customer Group,Customer,Gender,Global Style,FG SKU,Cust.Color Code,Season,Season Year,Size,Order Qty,Sales Unit,FOB,Total FOB,SO Doc.Currency,Destination,Req.Delivery Date,RM In Date,Planned Cut Date,Original Ex.Factory Date,Revised Ex.Factory Date,Program Type,Program Type Desc.,Pack Qty,Production Lead Time,Revised Original Date Difference,Order Day,Order Year,Order Month
867562159,0,1,4,4,0,1,1,0,4,3,5,1082,12751,543,10,2023,97,100,1,4.521999999999999,452.19999999999993,0,0,1690416000.0,1687392000.0,1687824000.0,1690416000.0,1690416000.0,1,1,10,30,0,27,2023,7
867562162,0,1,4,4,0,1,1,0,4,3,5,1082,12752,543,10,2023,59,20,1,4.7669999999999995,95.34,0,0,1685664000.0,1681948800.0,1682553600.0,1685404800.0,1686268800.0,1,1,10,33,10,2,2023,6
867562167,0,1,4,4,0,1,1,0,4,3,5,1082,12753,283,10,2023,97,35,1,4.521999999999999,158.26999999999998,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695168000.0,1,1,25,33,-27,17,2023,10
867562168,0,1,4,4,0,1,1,0,4,3,5,1082,12754,283,10,2023,95,30,1,4.521999999999999,135.65999999999997,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695168000.0,1,1,25,33,-27,17,2023,10
867562169,0,1,4,4,0,1,1,0,4,3,5,1082,12755,283,10,2023,36,31,1,4.521999999999999,140.182,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695168000.0,1,1,25,33,-27,17,2023,10
867562170,0,1,4,4,0,1,1,0,4,3,5,1082,12756,283,10,2023,48,110,1,4.521999999999999,497.4199999999999,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695168000.0,1,1,25,33,-27,17,2023,10
867562171,0,1,4,4,0,1,1,0,4,3,5,1082,12757,283,10,2023,59,55,1,4.521999999999999,248.70999999999995,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695168000.0,1,1,25,33,-27,17,2023,10
867562172,0,1,4,4,0,1,1,0,4,3,5,1082,12758,283,10,2023,66,63,1,4.521999999999999,284.88599999999997,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695168000.0,1,1,25,33,-27,17,2023,10
867562179,0,1,4,4,0,1,1,0,4,3,5,1082,12759,206,7,2024,93,93,1,4.521999999999999,420.54599999999994,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562180,0,1,4,4,0,1,1,0,4,3,5,1082,12760,206,7,2024,92,111,1,4.521999999999999,501.9419999999999,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562181,0,1,4,4,0,1,1,0,4,3,5,1082,12761,206,7,2024,89,113,1,4.521999999999999,510.98599999999993,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562182,0,1,4,4,0,1,1,0,4,3,5,1082,12762,206,7,2024,95,83,1,4.521999999999999,375.326,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562183,0,1,4,4,0,1,1,0,4,3,5,1082,12763,206,7,2024,36,18,1,4.521999999999999,81.39599999999999,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562184,0,1,4,4,0,1,1,0,4,3,5,1082,12764,206,7,2024,48,15,1,4.521999999999999,67.82999999999998,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562185,0,1,4,4,0,1,1,0,4,3,5,1082,12765,117,7,2024,93,26,1,4.521999999999999,117.572,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562186,0,1,4,4,0,1,1,0,4,3,5,1082,12766,117,7,2024,92,62,1,4.521999999999999,280.364,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562187,0,1,4,4,0,1,1,0,4,3,5,1082,12767,117,7,2024,89,64,1,4.521999999999999,289.40799999999996,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562188,0,1,4,4,0,1,1,0,4,3,5,1082,12768,117,7,2024,95,53,1,4.521999999999999,239.66599999999997,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562189,0,1,4,4,0,1,1,0,4,3,5,1082,12769,117,7,2024,36,12,1,4.521999999999999,54.264,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562190,0,1,4,4,0,1,1,0,4,3,5,1082,12770,117,7,2024,48,12,1,4.521999999999999,54.264,0,0,1707436800.0,1704844800.0,1705449600.0,1707436800.0,1707436800.0,1,1,25,23,0,9,2024,2
867562191,0,1,4,4,0,1,1,0,4,3,5,1083,12771,382,10,2023,36,14,1,4.7669999999999995,66.738,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562192,0,1,4,4,0,1,1,0,4,3,5,1083,12772,382,10,2023,48,5,1,4.7669999999999995,23.834999999999997,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562193,0,1,4,4,0,1,1,0,4,3,5,1083,12773,382,10,2023,59,2,1,4.7669999999999995,9.534,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562194,0,1,4,4,0,1,1,0,4,3,5,1083,12774,382,10,2023,66,1,1,4.7669999999999995,4.7669999999999995,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562195,0,1,4,4,0,1,1,0,4,3,5,1083,12775,382,10,2023,89,63,1,4.7669999999999995,300.32099999999997,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562196,0,1,4,4,0,1,1,0,4,3,5,1083,12776,382,10,2023,92,32,1,4.7669999999999995,152.54399999999998,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562197,0,1,4,4,0,1,1,0,4,3,5,1083,12777,382,10,2023,93,9,1,4.7669999999999995,42.90299999999999,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562198,0,1,4,4,0,1,1,0,4,3,5,1083,12778,382,10,2023,95,36,1,4.7669999999999995,171.61199999999997,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562199,0,1,4,4,0,1,1,0,4,3,5,1083,12779,550,10,2023,36,30,1,4.7669999999999995,143.01,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562200,0,1,4,4,0,1,1,0,4,3,5,1083,12780,550,10,2023,48,16,1,4.7669999999999995,76.27199999999999,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562201,0,1,4,4,0,1,1,0,4,3,5,1083,12781,550,10,2023,59,9,1,4.7669999999999995,42.90299999999999,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562202,0,1,4,4,0,1,1,0,4,3,5,1083,12782,550,10,2023,66,3,1,4.7669999999999995,14.300999999999998,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562203,0,1,4,4,0,1,1,0,4,3,5,1083,12783,550,10,2023,89,151,1,4.7669999999999995,719.8169999999999,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562204,0,1,4,4,0,1,1,0,4,3,5,1083,12784,550,10,2023,92,227,1,4.7669999999999995,1082.109,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562205,0,1,4,4,0,1,1,0,4,3,5,1083,12785,550,10,2023,93,43,1,4.7669999999999995,204.98099999999997,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562206,0,1,4,4,0,1,1,0,4,3,5,1083,12786,550,10,2023,95,73,1,4.7669999999999995,347.991,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562207,0,1,4,4,0,1,1,0,4,3,5,1083,12787,564,10,2023,36,13,1,4.7669999999999995,61.97099999999999,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562208,0,1,4,4,0,1,1,0,4,3,5,1083,12788,564,10,2023,48,8,1,4.7669999999999995,38.136,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562209,0,1,4,4,0,1,1,0,4,3,5,1083,12789,564,10,2023,59,4,1,4.7669999999999995,19.068,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562210,0,1,4,4,0,1,1,0,4,3,5,1083,12790,564,10,2023,66,1,1,4.7669999999999995,4.7669999999999995,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562211,0,1,4,4,0,1,1,0,4,3,5,1083,12791,564,10,2023,89,72,1,4.7669999999999995,343.22399999999993,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562212,0,1,4,4,0,1,1,0,4,3,5,1083,12792,564,10,2023,92,110,1,4.7669999999999995,524.3699999999999,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562213,0,1,4,4,0,1,1,0,4,3,5,1083,12793,564,10,2023,93,20,1,4.7669999999999995,95.34,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562214,0,1,4,4,0,1,1,0,4,3,5,1083,12794,564,10,2023,95,33,1,4.7669999999999995,157.31099999999998,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562215,0,1,4,4,0,1,1,0,4,3,5,1083,12795,532,10,2023,95,4,1,4.521999999999999,18.087999999999997,0,0,1687219200.0,1672876800.0,1673481600.0,1686268800.0,1692748800.0,1,1,10,148,75,20,2023,6
867562217,0,1,4,4,0,1,1,0,4,3,5,1083,12796,279,8,2023,92,70,1,4.521999999999999,316.53999999999996,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867562218,0,1,4,4,0,1,1,0,4,3,5,1083,12797,279,8,2023,89,85,1,4.521999999999999,384.36999999999995,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867562219,0,1,4,4,0,1,1,0,4,3,5,1083,12798,279,8,2023,95,50,1,4.521999999999999,226.09999999999997,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867562220,0,1,4,4,0,1,1,0,4,3,5,1083,12799,279,8,2023,93,35,1,4.521999999999999,158.26999999999998,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867562224,0,1,4,4,0,1,1,0,4,3,5,1083,12800,279,8,2023,36,30,1,4.521999999999999,135.65999999999997,0,0,1691971200.0,1688601600.0,1692230400.0,1691625600.0,1691625600.0,1,1,10,-7,0,14,2023,8
867562225,0,1,4,4,0,1,1,0,4,3,5,1084,12801,188,10,2023,36,6,1,4.7669999999999995,28.601999999999997,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562226,0,1,4,4,0,1,1,0,4,3,5,1084,12802,188,10,2023,48,3,1,4.7669999999999995,14.300999999999998,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562227,0,1,4,4,0,1,1,0,4,3,5,1084,12803,188,10,2023,59,2,1,4.7669999999999995,9.534,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562228,0,1,4,4,0,1,1,0,4,3,5,1084,12804,188,10,2023,66,1,1,4.7669999999999995,4.7669999999999995,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562229,0,1,4,4,0,1,1,0,4,3,5,1084,12805,188,10,2023,89,13,1,4.7669999999999995,61.97099999999999,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562230,0,1,4,4,0,1,1,0,4,3,5,1084,12806,188,10,2023,92,17,1,4.7669999999999995,81.03899999999999,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562231,0,1,4,4,0,1,1,0,4,3,5,1084,12807,188,10,2023,93,6,1,4.7669999999999995,28.601999999999997,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562232,0,1,4,4,0,1,1,0,4,3,5,1084,12808,188,10,2023,95,9,1,4.7669999999999995,42.90299999999999,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562233,0,1,4,4,0,1,1,0,4,3,5,1084,12809,455,10,2023,36,5,1,4.7669999999999995,23.834999999999997,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562234,0,1,4,4,0,1,1,0,4,3,5,1084,12810,455,10,2023,89,29,1,4.7669999999999995,138.243,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562235,0,1,4,4,0,1,1,0,4,3,5,1084,12811,455,10,2023,92,10,1,4.7669999999999995,47.669999999999995,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562236,0,1,4,4,0,1,1,0,4,3,5,1084,12812,455,10,2023,93,8,1,4.7669999999999995,38.136,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562237,0,1,4,4,0,1,1,0,4,3,5,1084,12813,455,10,2023,95,34,1,4.7669999999999995,162.07799999999995,0,0,1683849600.0,1678665600.0,1679270400.0,1681948800.0,1686268800.0,1,1,10,31,50,12,2023,5
867562238,0,1,4,4,0,1,1,0,4,3,5,1084,12814,567,10,2023,97,2,1,4.521999999999999,9.044,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695772800.0,1,1,25,33,-20,17,2023,10
867562239,0,1,4,4,0,1,1,0,4,3,5,1084,12815,567,10,2023,93,5,1,4.521999999999999,22.609999999999996,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695772800.0,1,1,25,33,-20,17,2023,10
867562240,0,1,4,4,0,1,1,0,4,3,5,1084,12816,567,10,2023,92,13,1,4.521999999999999,58.785999999999994,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695772800.0,1,1,25,33,-20,17,2023,10
867562241,0,1,4,4,0,1,1,0,4,3,5,1084,12817,567,10,2023,89,9,1,4.521999999999999,40.69799999999999,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695772800.0,1,1,25,33,-20,17,2023,10
867562242,0,1,4,4,0,1,1,0,4,3,5,1084,12818,567,10,2023,95,6,1,4.521999999999999,27.132,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695772800.0,1,1,25,33,-20,17,2023,10
867562243,0,1,4,4,0,1,1,0,4,3,5,1084,12819,567,10,2023,36,4,1,4.521999999999999,18.087999999999997,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695772800.0,1,1,25,33,-20,17,2023,10
867562244,0,1,4,4,0,1,1,0,4,3,5,1084,12820,567,10,2023,48,2,1,4.521999999999999,9.044,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695772800.0,1,1,25,33,-20,17,2023,10
867562245,0,1,4,4,0,1,1,0,4,3,5,1084,12821,567,10,2023,59,1,1,4.521999999999999,4.521999999999999,0,0,1697500800.0,1694476800.0,1694649600.0,1697500800.0,1695772800.0,1,1,25,33,-20,17,2023,10
867562254,0,1,4,4,0,1,1,0,4,3,5,1084,12822,567,10,2023,66,10,1,6.776,67.75999999999999,0,0,1695772800.0,1692748800.0,1694649600.0,1695772800.0,1697155200.0,1,1,25,13,16,27,2023,9
867562255,0,1,4,4,0,1,1,0,4,3,5,1085,12823,3,10,2023,36,6,1,4.7669999999999995,28.601999999999997,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562256,0,1,4,4,0,1,1,0,4,3,5,1085,12824,3,10,2023,48,3,1,4.7669999999999995,14.300999999999998,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562257,0,1,4,4,0,1,1,0,4,3,5,1085,12825,3,10,2023,59,2,1,4.7669999999999995,9.534,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562258,0,1,4,4,0,1,1,0,4,3,5,1085,12826,3,10,2023,66,1,1,4.7669999999999995,4.7669999999999995,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562259,0,1,4,4,0,1,1,0,4,3,5,1085,12827,3,10,2023,93,112,1,4.7669999999999995,533.904,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562260,0,1,4,4,0,1,1,0,4,3,5,1085,12828,3,10,2023,92,230,1,4.7669999999999995,1096.41,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562261,0,1,4,4,0,1,1,0,4,3,5,1085,12829,3,10,2023,89,198,1,4.7669999999999995,943.866,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562262,0,1,4,4,0,1,1,0,4,3,5,1085,12830,3,10,2023,95,19,1,4.7669999999999995,90.573,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562263,0,1,4,4,0,1,1,0,4,3,5,1085,12831,550,10,2023,59,2,1,4.7669999999999995,9.534,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562264,0,1,4,4,0,1,1,0,4,3,5,1085,12832,550,10,2023,66,1,1,4.7669999999999995,4.7669999999999995,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562265,0,1,4,4,0,1,1,0,4,3,5,1085,12833,550,10,2023,93,54,1,4.7669999999999995,257.41799999999995,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562266,0,1,4,4,0,1,1,0,4,3,5,1085,12834,550,10,2023,92,117,1,4.7669999999999995,557.7389999999999,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562267,0,1,4,4,0,1,1,0,4,3,5,1085,12835,550,10,2023,89,116,1,4.7669999999999995,552.972,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562268,0,1,4,4,0,1,1,0,4,3,5,1085,12836,550,10,2023,95,83,1,4.7669999999999995,395.66099999999994,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562269,0,1,4,4,0,1,1,0,4,3,5,1085,12837,550,10,2023,36,36,1,4.7669999999999995,171.61199999999997,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562270,0,1,4,4,0,1,1,0,4,3,5,1085,12838,550,10,2023,48,5,1,4.7669999999999995,23.834999999999997,0,0,1686528000.0,1678665600.0,1679270400.0,1686268800.0,1686268800.0,1,1,10,81,0,12,2023,6
867562271,0,1,4,4,0,1,1,0,4,3,5,1086,12839,214,10,2023,36,87,1,4.7669999999999995,414.7289999999999,0,0,1683158400.0,1680652800.0,1681257600.0,1683763200.0,1686268800.0,1,1,10,29,29,4,2023,5
867562272,0,1,4,4,0,1,1,0,4,3,5,1086,12840,214,10,2023,48,20,1,4.7669999999999995,95.34,0,0,1683158400.0,1680652800.0,1681257600.0,1683763200.0,1686268800.0,1,1,10,29,29,4,2023,5
867562273,0,1,4,4,0,1,1,0,4,3,5,1086,12841,214,10,2023,89,757,1,4.7669999999999995,3608.619,0,0,1683158400.0,1680652800.0,1681257600.0,1683763200.0,1686268800.0,1,1,10,29,29,4,2023,5
867562274,0,1,4,4,0,1,1,0,4,3,5,1086,12842,214,10,2023,92,737,1,4.7669999999999995,3513.2789999999995,0,0,1683158400.0,1680652800.0,1681257600.0,1683763200.0,1686268800.0,1,1,10,29,29,4,2023,5
867562275,0,1,4,4,0,1,1,0,4,3,5,1086,12843,214,10,2023,93,259,1,4.7669999999999995,1234.6529999999998,0,0,1683158400.0,1680652800.0,1681257600.0,1683763200.0,1686268800.0,1,1,10,29,29,4,2023,5
867562276,0,1,4,4,0,1,1,0,4,3,5,1086,12844,214,10,2023,95,140,1,4.7669999999999995,667.3799999999999,0,0,1683158400.0,1680652800.0,1681257600.0,1683763200.0,1686268800.0,1,1,10,29,29,4,2023,5
867562277,0,1,4,4,0,1,1,0,4,3,5,1086,12845,111,10,2023,93,144,1,4.7669999999999995,686.4479999999999,0,0,1686009600.0,1680652800.0,1681257600.0,1686268800.0,1686268800.0,1,1,10,58,0,6,2023,6
867562278,0,1,4,4,0,1,1,0,4,3,5,1086,12846,111,10,2023,92,450,1,4.7669999999999995,2145.1499999999996,0,0,1686009600.0,1680652800.0,1681257600.0,1686268800.0,1686268800.0,1,1,10,58,0,6,2023,6
867562279,0,1,4,4,0,1,1,0,4,3,5,1086,12847,111,10,2023,89,450,1,4.7669999999999995,2145.1499999999996,0,0,1686009600.0,1680652800.0,1681257600.0,1686268800.0,1686268800.0,1,1,10,58,0,6,2023,6
867562280,0,1,4,4,0,1,1,0,4,3,5,1086,12848,111,10,2023,95,5,1,4.7669999999999995,23.834999999999997,0,0,1686009600.0,1680652800.0,1681257600.0,1686268800.0,1686268800.0,1,1,10,58,0,6,2023,6
867562281,0,1,4,4,0,1,1,0,4,3,5,1086,12849,111,10,2023,36,16,1,4.7669999999999995,76.27199999999999,0,0,1686009600.0,1680652800.0,1681257600.0,1686268800.0,1686268800.0,1,1,10,58,0,6,2023,6
867562287,0,1,4,4,0,1,1,0,4,3,5,1086,12850,111,10,2023,48,15,1,4.7669999999999995,71.505,0,0,1687824000.0,1680652800.0,1681257600.0,1686268800.0,1686268800.0,1,1,10,58,0,27,2023,6
867562288,0,1,4,4,0,1,1,0,4,3,5,1086,12851,188,10,2023,36,11,1,4.7669999999999995,52.437,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562289,0,1,4,4,0,1,1,0,4,3,5,1086,12852,188,10,2023,48,6,1,4.7669999999999995,28.601999999999997,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562290,0,1,4,4,0,1,1,0,4,3,5,1086,12853,188,10,2023,59,3,1,4.7669999999999995,14.300999999999998,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562291,0,1,4,4,0,1,1,0,4,3,5,1086,12854,188,10,2023,66,1,1,4.7669999999999995,4.7669999999999995,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562292,0,1,4,4,0,1,1,0,4,3,5,1086,12855,188,10,2023,89,58,1,4.7669999999999995,276.486,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562293,0,1,4,4,0,1,1,0,4,3,5,1086,12856,188,10,2023,92,60,1,4.7669999999999995,286.02,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562294,0,1,4,4,0,1,1,0,4,3,5,1086,12857,188,10,2023,93,46,1,4.7669999999999995,219.282,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562295,0,1,4,4,0,1,1,0,4,3,5,1086,12858,188,10,2023,95,38,1,4.7669999999999995,181.146,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562296,0,1,4,4,0,1,1,0,4,3,5,1086,12859,550,10,2023,36,17,1,4.7669999999999995,81.03899999999999,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562297,0,1,4,4,0,1,1,0,4,3,5,1086,12860,550,10,2023,48,10,1,4.7669999999999995,47.669999999999995,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562298,0,1,4,4,0,1,1,0,4,3,5,1086,12861,550,10,2023,59,5,1,4.7669999999999995,23.834999999999997,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562299,0,1,4,4,0,1,1,0,4,3,5,1086,12862,550,10,2023,66,2,1,4.7669999999999995,9.534,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562300,0,1,4,4,0,1,1,0,4,3,5,1086,12863,550,10,2023,89,38,1,4.7669999999999995,181.146,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562301,0,1,4,4,0,1,1,0,4,3,5,1086,12864,550,10,2023,92,34,1,4.7669999999999995,162.07799999999995,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562302,0,1,4,4,0,1,1,0,4,3,5,1086,12865,550,10,2023,93,18,1,4.7669999999999995,85.80599999999998,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562303,0,1,4,4,0,1,1,0,4,3,5,1086,12866,550,10,2023,95,28,1,4.7669999999999995,133.476,0,0,1683849600.0,1678665600.0,1679270400.0,1680739200.0,1686268800.0,1,1,10,17,64,12,2023,5
867562304,0,1,4,4,0,1,1,0,4,3,5,1086,12867,533,10,2023,36,8,1,4.7669999999999995,38.136,0,0,1683849600.0,1681084800.0,1681689600.0,1680739200.0,1686268800.0,1,1,10,-11,64,12,2023,5
867562305,0,1,4,4,0,1,1,0,4,3,5,1086,12868,533,10,2023,89,28,1,4.7669999999999995,133.476,0,0,1683849600.0,1681084800.0,1681689600.0,1680739200.0,1686268800.0,1,1,10,-11,64,12,2023,5
